time,low,high,open,close,volume,Date,Return,RealizedVariance,RV,AnnualizedVariance,AnnualizedRV,TotalVolume,candles,dLogRV
2016-01-18T00:00:00Z,375.9,380.17,378.47,379.4,51.52173,2016-01-18,0.002480670525009998,0.0014001129282534839,0.03741808290457281,0.5110412188125216,0.7148714701346821,8711.45975604,288,0.15181758717013105
2016-01-19T00:00:00Z,384.61,384.89,384.79,384.62,13.2007,2016-01-19,-7.017452952657877e-4,6.336213556111373e-4,0.025171836556181937,0.23127179479806512,0.4809072621598317,8133.36701034,286,-0.39642831513095533
2016-01-20T00:00:00Z,373.25,375.45,375.28,375.12,114.29791,2016-01-20,-3.9979211342799914e-4,0.0029770301021374993,0.0545621673152515,1.0866159872801873,1.042408742902796,13874.69165931,286,0.7736149637029768
2016-01-21T00:00:00Z,418.72,419.22,418.89,418.99,78.65893137,2016-01-21,0.0010745884763592173,0.0010267004637877224,0.03204216696460654,0.3747456692825187,0.6121647403130294,8739.16341887,287,-0.5322879832505345
2016-01-22T00:00:00Z,408.68,409.06,409.02,408.76,7.75052732,2016-01-22,-0.0015156333113788278,0.002206123634859165,0.046969390403316554,0.8052351267235953,0.8973489436799909,13430.10303924,287,0.3824433685126607
2016-01-23T00:00:00Z,382.89,383.72,382.93,383.3,49.94761,2016-01-23,0.001044113903260424,0.001283229060815196,0.035822186711801894,0.4683786071975466,0.6843819161824387,6310.0300222,279,-0.27092867952847044
2016-01-25T00:00:00Z,402.5,403.04,403.04,402.51,30.323521,2016-01-25,-0.0013406824591202238,9.87730255953697e-4,0.03142817614742696,0.36052154342309944,0.6004344622213981,6491.99981186,278,-0.13086262190927833
2016-01-26T00:00:00Z,391.31,392.6,391.4,392.6,25.80284509,2016-01-26,0.003061226880385348,4.328468297768559e-4,0.0208049712755595,0.15798909286855242,0.39747841811669776,6981.00990035,288,-0.41251285830750906
2016-01-27T00:00:00Z,391.7,392.03,391.7,391.75,14.63935,2016-01-27,5.361998877333463e-4,2.1817420400466168e-4,0.014770721174156043,0.07963358446170152,0.28219423180090253,6324.16419027,288,-0.3425450394747531
2016-01-28T00:00:00Z,394.31,394.6,394.6,394.34,20.94834,2016-01-28,-0.00114049661976523,8.257611116391051e-4,0.028736059431298252,0.3014028057482734,0.5490016445770207,9103.71549887,288,0.6655058379919874
2016-01-29T00:00:00Z,379.32,379.8,379.63,379.36,16.79501713,2016-01-29,-6.587875911865382e-4,0.0016863341454841725,0.04106499903182968,0.615511963101723,0.7845457049157321,12105.31043689,288,0.35700339331526587
2016-01-30T00:00:00Z,377.9,378.68,378.68,377.99,38.03290303,2016-01-30,-0.0018237810174976943,4.1169635248467293e-4,0.020290301931826273,0.15026916865690562,0.3876456741109149,4154.2964224,288,-0.7050131190691857
2016-01-31T00:00:00Z,378.37,378.46,378.46,378.44,14.79291337,2016-01-31,-5.284713966080545e-5,5.830010256639912e-4,0.02414541417462105,0.2127953743673568,0.46129749009436066,5506.77681302,285,0.1739514382712528
2016-02-01T00:00:00Z,367.89,369.16,367.89,368.97,51.72126355,2016-02-01,0.0027682805498203678,5.507818513668767e-4,0.023468742006483363,0.20103537574891,0.4483696864741304,7931.22922922,288,-0.02842506445591253
2016-02-02T00:00:00Z,371.17,371.5,371.33,371.39,10.81232,2016-02-02,1.6156828988211913e-4,1.6695179174003473e-4,0.012920982615112318,0.06093740398511268,0.2468550262504547,6856.21815799,288,-0.5968168590980021
2016-02-03T00:00:00Z,372.89,372.93,372.93,372.93,9.07823,2016-02-03,0,4.501454334740445e-4,0.021216631058536238,0.16430308321802625,0.40534316722750646,7147.95657328,287,0.4959328087607542
2016-02-04T00:00:00Z,368.83,368.96,368.87,368.84,5.81668,2016-02-04,-8.133277308530751e-5,7.410836487906412e-4,0.027222851591827062,0.27049553180858404,0.5200918493964158,8887.7572324,288,0.24927139461649173
2016-02-05T00:00:00Z,387.1,387.99,387.99,387.17,29.2949467,2016-02-05,-0.0021156930333621204,2.8158147318077314e-4,0.016780389541985404,0.1027772377109822,0.3205888920580097,7443.92933224,287,-0.4838458372119767
2016-02-06T00:00:00Z,383.6,384.52,384.44,384.09,29.89481,2016-02-06,-0.0010668888195013437,7.615837070659369e-4,0.027596806102626024,0.277978053079067,0.5272362402937292,6276.66473729,287,0.4974891296785309
2016-02-07T00:00:00Z,375.12,375.44,375.44,375.2,24.193,2016-02-07,-6.394543540926279e-4,1.5354906537066678e-4,0.012391491652366424,0.056045408860293376,0.2367391156110316,4164.50911131,287,-0.8006899650773072
2016-02-08T00:00:00Z,376.94,377.47,377.47,377.14,9.151,2016-02-08,-9.276069732102599e-4,1.2130470273135563e-4,0.01101384141575298,0.044276216496944805,0.2104191447966292,7094.20857777,288,-0.11785728771809811
2016-02-09T00:00:00Z,370.68,371.02,371.02,370.86,10.3,2016-02-09,-7.547170169557305e-4,1.2307990776485285e-4,0.011094138441756208,0.04492416633417129,0.2119532173244164,8424.5942075,288,0.007264108218692833
2016-02-10T00:00:00Z,372.68,373.13,372.76,372.68,56.86233,2016-02-10,0,3.0928832359367395e-4,0.017586594997146945,0.112890238111691,0.335991425652041,9736.03682475,288,0.4607200634227482
2016-02-11T00:00:00Z,378.47,378.79,378.49,378.65,24.88000012,2016-02-11,5.547557235887624e-4,6.051218121294029e-4,0.024599223811523057,0.22086946142723207,0.4699675110337225,10413.06371586,288,0.3355779261098082
2016-02-12T00:00:00Z,377.71,378.24,378.23,377.71,20.5245488,2016-02-12,-0.0013757707808004227,7.212838059544993e-5,0.008492842904201745,0.026326858917339224,0.1622555358603805,6162.21762337,287,-1.0634910925281371
2016-02-13T00:00:00Z,382.05,382.19,382.05,382.15,8.29471847,2016-02-13,2.617115953178484e-4,1.694271957595583e-4,0.01301642023597726,0.06184092645223878,0.2486783594369216,5978.85647171,287,0.4269878579679265
2016-02-14T00:00:00Z,391,392.46,391,392.44,72.96127068,2016-02-14,0.0036760993098239325,2.924713211287441e-4,0.017101792921467154,0.10675203221199159,0.32672929500121595,7557.25485027,287,0.2729716517177172
2016-02-15T00:00:00Z,406.53,406.65,406.62,406.64,35.47022544,2016-02-15,1.2296644261322598e-4,0.0012778909889193295,0.03574760116314561,0.46643021095555526,0.6829569612761519,6568.48538284,287,0.7372998593361717
2016-02-16T00:00:00Z,398.38,399.18,398.94,399.18,63.30686922,2016-02-16,5.763472275610582e-4,2.149644365332339e-4,0.014661665544310917,0.07846201933463037,0.2801107269181785,5649.43557069,288,-0.8912468650709244
2016-02-17T00:00:00Z,407.11,407.48,407.41,407.47,18.12966,2016-02-17,1.2271594954604836e-4,2.7777957164742213e-4,0.016666720482669112,0.10138954365130907,0.31841724772899643,8707.1340027,288,0.1281776442287974
2016-02-18T00:00:00Z,415.18,416.32,415.18,416.02,22.78266982,2016-02-18,0.0019730041770031903,2.823365006980048e-4,0.016802871799130197,0.10305282275477176,0.3210184149776641,6518.6376118,287,0.008135866510009748
2016-02-19T00:00:00Z,421.05,421.19,421.18,421.15,5.86312616,2016-02-19,-9.497352620080335e-5,1.3334104760746851e-4,0.011547339416829684,0.048669482376726005,0.22061160979587183,5800.21753183,287,-0.3750947553138646
2016-02-20T00:00:00Z,420.09,422.56,420.72,422.56,195.9961323,2016-02-20,0.004363919267733607,5.472747413607572e-4,0.023393903935870927,0.19975528059667638,0.44693990714264525,9368.59512888,287,0.7060204159513952
2016-02-21T00:00:00Z,437.75,438.45,438.04,438.05,24.5907,2016-02-21,0.001347786065979406,0.0011696275977822297,0.0341998186805461,0.42691407319051383,0.6533866184660609,7111.14458641,287,0.37974486945357633
2016-02-22T00:00:00Z,437.84,438.56,438.56,438.09,15.82897,2016-02-22,-0.0010722638339863977,3.7288601426307743e-4,0.019310256711475314,0.13610339520602327,0.36892193646627097,5131.79988328,286,-0.57158395173952
2016-02-23T00:00:00Z,437.14,437.54,437.45,437.42,37.41844092,2016-02-23,-2.9715304743405113e-4,9.374096476693858e-4,0.030617146301858144,0.34215452139932584,0.5849397587780522,9159.03224463,288,0.4609237981138312
2016-02-24T00:00:00Z,420.18,420.85,420.32,420.85,15.63903784,2016-02-24,0.00209319550274234,5.400677155600402e-4,0.023239357038438914,0.19712471617941468,0.4439872928129978,7232.28236528,285,-0.27571292324951857
2016-02-25T00:00:00Z,423.83,423.99,423.87,423.99,8.87638,2016-02-25,1.1793426357886716e-4,2.3939588850070085e-4,0.015472423485049161,0.0873794993027558,0.29560023562703025,6049.81811526,288,-0.4067879560439507
2016-02-26T00:00:00Z,423.37,423.59,423.51,423.43,7.75835,2016-02-26,-2.597494612999185e-4,1.877924479934637e-4,0.013703738467785486,0.06854424351761425,0.261809555817992,6782.03746528,288,-0.12139063292780516
2016-02-27T00:00:00Z,430.84,431.73,430.84,431.71,68.60889769,2016-02-27,0.001994064841791321,1.2687881717511428e-4,0.011264049767961533,0.04631076826891671,0.21519936865362016,5520.65526894,287,-0.19605245874274946
2016-02-28T00:00:00Z,433.08,433.21,433.09,433.21,13.41507,2016-02-28,2.077730202660888e-4,2.660325724164312e-4,0.01631050497122732,0.09710188893199738,0.31161175993854495,5149.93009024,286,0.37019315926279095
2016-02-29T00:00:00Z,433.11,433.73,433.73,433.11,13.41012,2016-02-29,-0.0014304833780736104,5.338286591774834e-4,0.023104732397876488,0.19484746059978145,0.44141529266642027,7578.8900694,288,0.3482280852654078
2016-03-01T00:00:00Z,436.25,436.5,436.41,436.46,14.54682,2016-03-01,4.582426395582928e-5,5.016228836424949e-4,0.022396939157895993,0.18309235252951062,0.42789292180347016,7580.23306278,288,-0.031113157467107744
2016-03-02T00:00:00Z,433.01,433.22,433.03,433.01,98.475101660000007,2016-03-02,-1.616460186637525e-4,2.9892125790523884e-4,0.017289339429406747,0.10910625913541218,0.330312366004381,7437.60843525,288,-0.2588342111774158
2016-03-03T00:00:00Z,420.44,421,420.44,420.99,75.330675,2016-03-03,0.0014262285809181208,0.001412666752747027,0.03758545932600833,0.5156233647526648,0.7180691921762588,11833.72087093,287,0.77652716193734594
2016-03-04T00:00:00Z,418.46,418.88,418.76,418.74,20.70202845,2016-03-04,-1.4327673926661788e-4,3.6983766126416894e-4,0.019231163804205115,0.13499074636142167,0.36741086859457717,8961.10957184,288,-0.6700851775385073
2016-03-05T00:00:00Z,407.1,407.38,407.38,407.1,71.43853,2016-03-05,-6.139112477177022e-4,0.0055372230458131,0.07441251941584225,2.0210864117217815,1.4216491872898114,14903.33778457,288,1.3530921213923701
2016-03-06T00:00:00Z,395.94,396.46,396.13,396.45,25.13144884,2016-03-06,9.337186652400575e-4,6.382082560675343e-4,0.02526278401260507,0.23294601346465002,0.4826448108750886,7676.29322299,288,-1.080291874276325
2016-03-07T00:00:00Z,403.11,403.55,403.24,403.52,10.39723,2016-03-07,6.941345908133556e-4,4.982737494354467e-4,0.022322046264521687,0.18186991854393803,0.42646209508459015,9910.74424239,285,-0.12375751329604467
2016-03-08T00:00:00Z,412.01,412.54,412.21,412.17,19.38285,2016-03-08,-9.704262604959268e-5,2.5839307156775123e-4,0.016074609530802024,0.0943134711222292,0.3071049838772227,7501.47649557,287,-0.3283338324635503
2016-03-09T00:00:00Z,409.94,411.27,411.18,411.2,57.20390048,2016-03-09,4.863931516752018e-5,1.5317083244455258e-4,0.012376220442629187,0.05590735384226169,0.23644735955865884,5399.36136204,287,-0.2614640541467761
2016-03-10T00:00:00Z,412.39,413,412.64,412.69,50.61513724,2016-03-10,-2.665083784201272e-4,1.3705273005827366e-4,0.011706952210471933,0.050024246471269886,0.2236610079367208,7909.17586749,288,-0.05559405386210603
2016-03-11T00:00:00Z,415.98,416.29,415.98,416.29,37.38148411,2016-03-11,7.449505913612597e-4,1.9603123335364762e-4,0.014001115432480643,0.07155140017408139,0.26749093475121993,7041.45814304,288,0.17895412883363537
2016-03-12T00:00:00Z,419.21,419.87,419.48,419.83,46.3574,2016-03-12,0.0010485928369599051,4.143524556570793e-4,0.02035564923202105,0.15123864631483394,0.38889413252816496,6897.105099,287,0.3742214767128975
2016-03-13T00:00:00Z,410.01,410.56,410.56,410.4,33.25420042,2016-03-13,-4.3850033590153714e-4,1.1750369724398953e-4,0.010839912234146066,0.04288884949405618,0.20709623244775888,4663.32879725,288,-0.6301235774052558
2016-03-14T00:00:00Z,412.5,412.71,412.51,412.55,12.85074,2016-03-14,7.272110248379704e-5,1.442945336994683e-4,0.012012265968561813,0.05266750480030593,0.22949401909484685,6672.7126524,288,0.10269339228313523
2016-03-15T00:00:00Z,414.97,415.32,415.02,415.32,44.40580656,2016-03-15,7.22595594704778e-4,9.542718866083245e-5,0.009768684080306438,0.034830923861203844,0.18663044730483783,7355.07959993,288,-0.2067465246332416
2016-03-16T00:00:00Z,415.27,415.76,415.41,415.76,23.12256627,2016-03-16,8.421863654541895e-4,7.125581255798666e-5,0.008441315807265279,0.02600837158366513,0.16127111205564723,6274.8088109,286,-0.14604356935636265
2016-03-17T00:00:00Z,415.95,416.07,416.06,416.07,17.87075015,2016-03-17,0,6.175834416362323e-5,0.007858647731233613,0.02254179561972248,0.15013925409339984,6108.4432848,287,-0.07152365052379395
2016-03-18T00:00:00Z,417.95,418.42,418.42,417.95,30.96788,2016-03-18,-0.00110000489354789,2.4012128331407875e-4,0.0154958472925516,0.08764426840963875,0.29604774684101,8597.5867638,288,0.6789575241520902
2016-03-19T00:00:00Z,409.53,409.66,409.66,409.54,10.14541323,2016-03-19,-2.685579674102101e-4,2.0336858606419993e-4,0.014260735817769009,0.07422953391343297,0.2724509752477186,4840.13357914,285,-0.08306205764059715
2016-03-20T00:00:00Z,409.92,410.09,410.09,410,5.16631,2016-03-20,-4.87685939926763e-4,1.8786243044524988e-4,0.013706291637246374,0.06856978711251621,0.2618583340520523,4726.10717472,287,-0.03965504277032306
2016-03-21T00:00:00Z,411,411.3,411.25,411.13,24.77955999,2016-03-21,-3.4046692935874034e-4,1.2741550496152268e-4,0.011287847667359916,0.04650665931095578,0.2156540268832367,6020.51810823,286,-0.19412825164487124
2016-03-22T00:00:00Z,411.22,412,411.98,411.22,23.81326,2016-03-22,-0.0018949982590710235,1.0306693813662306e-4,0.010152188834759875,0.03761943241986742,0.19395729535098033,6124.69185606,288,-0.10603738838000609
2016-03-23T00:00:00Z,416.64,416.67,416.66,416.66,5.3626532,2016-03-23,0,8.328228269858205e-5,0.009125912704961736,0.03039803318498245,0.17435031742151333,5506.91945281,288,-0.10657141405556025
2016-03-24T00:00:00Z,417.5,417.53,417.53,417.51,13.06743852,2016-03-24,-4.7901896924607e-5,9.213330625408402e-5,0.009598609600045415,0.033628656782740664,0.18338117892177666,5064.58936525,279,0.050500337727625855
2016-03-25T00:00:00Z,412.85,412.87,412.86,412.85,13.07289754,2016-03-25,-2.4218939328779499e-4,9.231167833470631e-5,0.009607896665488566,0.0336937625921678,0.18355860805793828,4598.6610383,285,9.670750149508578e-4
2016-03-26T00:00:00Z,416.31,416.54,416.42,416.51,18.08170592,2016-03-26,2.4011910022725402e-4,5.1210734994173826e-5,0.007156167619206095,0.018691918272873448,0.13671839039746425,3641.00285678,288,-0.294610740709186
2016-03-27T00:00:00Z,416.87,416.99,416.96,416.99,3.45691,2016-03-27,4.796393113348785e-5,1.4794444081999496e-4,0.012163241378020703,0.05399972089929816,0.23237840024257453,4658.09803054,287,0.5304438127479303
2016-03-28T00:00:00Z,424.85,425.36,425.29,424.99,26.0957956,2016-03-28,-7.29163023756918e-4,1.8947176612554528e-4,0.013764874359235731,0.06915719463582402,0.26297755538415063,5717.86007067,285,0.1237016092905927
2016-03-29T00:00:00Z,422.38,423.02,422.92,422.4,36.91414,2016-03-29,-0.0014194466542258866,5.160794810723052e-4,0.02271738279539052,0.18836901059139138,0.434014988901756,7361.85527519,288,0.5010103823526575
2016-03-30T00:00:00Z,416.4,416.41,416.4,416.4,10.3420917,2016-03-30,2.4015658210529978e-5,1.1244180655176785e-4,0.010603858097492999,0.04104125939139527,0.2025864244992622,5831.49360379,286,-0.7619124869946936
2016-03-31T00:00:00Z,412.74,413.56,412.97,413.24,29.34394612,2016-03-31,0.0010895489135185343,7.826140929136412e-5,0.00884654787424813,0.028565414391347903,0.16901305982481918,5235.54278385,288,-0.18119059414203598
2016-04-01T00:00:00Z,415.96,416.3,416.03,416.3,7.00028,2016-04-01,6.487811552409184e-4,9.45785861292631e-5,0.009725152241958123,0.03452118393718103,0.1857987727009547,5353.92318385,288,0.09468823186599629
2016-04-02T00:00:00Z,417.68,418,417.68,418,17.09377,2016-04-02,7.658434224593336e-4,5.220323523645525e-5,0.007225180636942944,0.019054180861306166,0.138036882250021,3952.0183139,286,-0.29714330874307837
2016-04-03T00:00:00Z,419.84,419.95,419.95,419.84,4.02600894,2016-04-03,-2.6197025596719214e-4,5.08451897621597e-5,0.007130581306047895,0.01855849426318829,0.13622956457094137,3266.97381272,285,-0.013179474636129562
2016-04-04T00:00:00Z,420.08,420.16,420.08,420.16,9.71419,2016-04-04,0,6.334051597954194e-5,0.007958675516663682,0.02311928833253281,0.15205028225075023,5323.83529462,285,0.10986983292977737
2016-04-05T00:00:00Z,419.47,419.48,419.48,419.48,5.43811,2016-04-05,2.3839322963681298e-5,9.90150372209199e-5,0.00995062999115734,0.03614048858563576,0.190106519050862,5727.68629636,288,0.2233732712277421
2016-04-06T00:00:00Z,422.4,422.56,422.4,422.54,8.64029,2016-04-06,4.260859337748002e-4,5.752774691623938e-5,0.007584704800863339,0.020997627624427376,0.14490558175732007,5211.96140153,287,-0.27150217162231005
2016-04-07T00:00:00Z,421.07,421.46,421.36,421.35,7.24193712,2016-04-07,-2.6103155070433814e-4,6.252068472958623e-5,0.007907002259363926,0.022820049926298974,0.15106306605619713,5026.31118662,286,0.04161503559295188
2016-04-08T00:00:00Z,421.97,422,421.99,422,2.78036771,2016-04-08,2.3696963235231294e-5,1.598075757876344e-4,0.012641502117534705,0.05832976516248656,0.24151555884142653,6437.97595515,287,0.46923649123954814
2016-04-09T00:00:00Z,419.27,419.68,419.48,419.54,10.23714,2016-04-09,1.4302400443977348e-4,1.316146114734548e-4,0.011472341150499962,0.048039333187811,0.21917876992950527,3519.98911149,284,-0.09704619898981548
2016-04-10T00:00:00Z,419.46,419.47,419.46,419.47,3.67180418,2016-04-10,2.3839891291288495e-5,3.9174406469100865e-5,0.006258946114890339,0.014298658361221815,0.1195769976258888,2990.03664436,285,-0.60592720239549
2016-04-11T00:00:00Z,423.28,423.43,423.29,423.43,2.26153,2016-04-11,7.085247337101919e-5,8.486294863560849e-5,0.009212108805024422,0.030974976251997098,0.1759970916009611,5093.21825161,287,0.3865069744305911
2016-04-12T00:00:00Z,423.87,423.99,423.95,423.89,11.70364,2016-04-12,-1.1794817370880395e-4,1.3337759271125815e-4,0.011548921712058582,0.048682821339609224,0.22064183950377414,6997.06357807,287,0.22607328123049442
2016-04-13T00:00:00Z,427.36,427.98,427.8,427.37,22.13455,2016-04-13,-0.0010056480845666016,9.901123584025309e-5,0.009950438977263922,0.03613910108169238,0.19010286973555235,5885.07514476,288,-0.1489754058310231
2016-04-14T00:00:00Z,425.49,425.63,425.58,425.49,11.34072,2016-04-14,-2.1149846742396505e-4,7.994463188202121e-5,0.008941176202380826,0.029179790636937743,0.17082093149534616,4732.22672175,278,-0.1069495217221208
2016-04-15T00:00:00Z,426.35,426.49,426.35,426.48,13.0536935,2016-04-15,3.752345259782075e-4,6.541588280475792e-5,0.008088008580902837,0.023876797223736642,0.1545211869736207,4184.00939072,278,-0.10028460413308338
2016-04-16T00:00:00Z,430.61,430.83,430.82,430.78,3.35636,2016-04-16,-3.4814497108026643e-4,6.562501244243488e-5,0.008100926640973543,0.023953129541488732,0.15476798616473864,4133.98598682,287,0.0015959125952935693
2016-04-17T00:00:00Z,433.46,433.78,433.69,433.46,8.09822,2016-04-17,1.6150429751871087e-4,1.0291082200179573e-4,0.010144497129074252,0.03756245003065544,0.19381034552019002,3299.73395797,286,0.22495294844236025
2016-04-18T00:00:00Z,431.01,431.37,431.08,431.19,2.00998,2016-04-18,4.407381275024491e-4,7.259813292982192e-5,0.008520453798350293,0.026498318519385,0.16278304125241363,5277.32120606,286,-0.17446180155776148
2016-04-19T00:00:00Z,430.34,430.98,430.9,430.69,27.6683,2016-04-19,-6.499083393807226e-4,1.0399731927968682e-4,0.010197907593211797,0.03795902153708569,0.1948307510047777,6226.60528301,287,0.1797129591861646
2016-04-20T00:00:00Z,436.17,437.06,437.06,436.76,38.81508073,2016-04-20,-6.866402961414053e-4,1.3415310551605173e-4,0.011582448165912583,0.048965883513358885,0.22128236150529235,7150.95669528,288,0.12730830176529917
2016-04-21T00:00:00Z,442.62,442.96,442.87,442.62,17.07855,2016-04-21,-7.678583904464631e-4,1.7637070556888524e-4,0.013280463303999799,0.06437530753264312,0.2537228951684162,7693.43100861,288,0.13680316769766954
2016-04-22T00:00:00Z,452.08,452.3,452.25,452.23,16.33168,2016-04-22,-4.422430568595814e-5,2.0290213297516666e-4,0.014244371975456365,0.07405927853593583,0.2721383444793031,6814.7817311,288,0.07006784882182426
2016-04-23T00:00:00Z,448.57,449.33,448.57,449.33,22.22363,2016-04-23,0.0020495919131668927,1.399133546449341e-4,0.011828497564988298,0.05106837444540095,0.22598312867424628,4618.30821378,287,-0.18585021180036154
2016-04-24T00:00:00Z,454.71,455.68,455.68,454.84,48.39995,2016-04-24,-0.0018670450109601333,2.2717943121551093e-4,0.015072472631108372,0.08292049239366149,0.287959185291356,6188.49079492,288,0.242358407752862
2016-04-25T00:00:00Z,464.3,464.76,464.47,464.76,36.86405,2016-04-25,6.457028699848877e-4,4.787300178112229e-4,0.021879899858345396,0.17473645650109634,0.4180148998553716,9493.32784683,287,0.37269832512179013
2016-04-26T00:00:00Z,465.61,466.17,466.17,465.88,19.18314666,2016-04-26,-6.222842323015954e-4,2.513476572806143e-4,0.015853947687582873,0.09174189490742421,0.3028892452818756,7471.24056177,288,-0.3221498659109572
2016-04-27T00:00:00Z,469.77,470.3,470.3,470.14,34.37461001,2016-04-27,-9.567039093534291e-4,0.001245746414305998,0.03529513301159238,0.45469744122168926,0.6743125693783923,11629.49770098,288,0.8003265446336263
2016-04-28T00:00:00Z,445.18,446.05,445.3,445.18,80.9913306,2016-04-28,-2.919740837601381e-4,5.98750923666957e-4,0.02446938748042045,0.2185440871384393,0.46748699141092614,7644.69210461,288,-0.3663222337165366
2016-04-29T00:00:00Z,451.54,451.9,451.67,451.72,18.86536,2016-04-29,8.855435029087033e-5,1.8387761381027503e-4,0.013560148001046117,0.06711532904075039,0.2590662638028163,5965.0973501299995,286,-0.5902876487072564
2016-04-30T00:00:00Z,458.8,459.28,458.8,459.28,13.69637537,2016-04-30,0.0010020695751924436,2.5114665749299863e-4,0.015847607311294618,0.0916685299849445,0.30276811256297204,4710.2895045,285,0.15588333366588802
2016-05-01T00:00:00Z,453,454.22,454.02,454.22,33.62777486,2016-05-01,4.4041223296176213e-4,9.114124420460458e-5,0.009546792351601902,0.03326655413468067,0.18239121178028472,2941.67587876,288,-0.5068133119908982
2016-05-02T00:00:00Z,456.81,457.11,456.98,456.81,12.15546,2016-05-02,-3.7207673964800847e-4,6.396814643011372e-4,0.02529192488327326,0.23348373446991505,0.4832015464274872,7694.20823194,285,0.9742799515531484
2016-05-03T00:00:00Z,446.31,446.8,446.53,446.8,18.92462804,2016-05-03,8.508542641791905e-4,1.325898026496077e-4,0.011514764550333094,0.04839527796710681,0.21998926784529016,5892.48138372,288,-0.7868550843624487
2016-05-04T00:00:00Z,452.1,452.25,452.21,452.25,12.84514619,2016-05-04,8.845056724737788e-5,8.819022571001546e-5,0.009390965110680343,0.03218943238415564,0.17941413652261531,4883.54001476,287,-0.20388201722107002
2016-05-05T00:00:00Z,448.42,448.99,448.59,448.99,13.54234,2016-05-05,6.906770022911957e-4,8.122718856909607e-5,0.009012612749313934,0.029647923827720066,0.17218572480818514,5336.21991152,286,-0.04112305576982145
